player_id,name,hand,height,country,year,max_rank
200781,Edda Buding,R,,FRG,1968,
202512,Lucia Gongora,U,,MEX,1968,
200869,Maria Eugenia Guzman,U,,ECU,1968,
200274,Julie Heldman,R,170.0,USA,1968,
200791,Rosie Reyes,R,,FRA,1968,
200870,Peaches Bartkowicz,U,,USA,1968,
200317,Helga Masthoff,R,,FRG,1968,
200834,Suzana Gesteira,U,,BRA,1968,
200130,Dorothy Whitely,U,,AUS,1968,
200133,Eva Duldig,R,,NED,1968,
200134,Kerry Ballard,U,,AUS,1968,
200137,L Griffiths,U,,AUS,1968,
200139,Lita Liem,L,,INA,1968,
200140,Beryl Jenkins,U,,AUS,1968,
200143,Kathleen Harter,R,,USA,1968,
200144,Margaret Court,R,175.0,AUS,1968,
200146,Cynthia Doerner,R,168.0,AUS,1968,
200148,Marilyn Tesch,U,,AUS,1968,
200150,Evonne Goolagong,R,168.0,AUS,1968,
200152,Gail Sherriff,R,,FRA,1968,
200155,Lexie Kenny,U,,AUS,1968,
200157,Lynne Nette,U,,AUS,1968,
200159,Rosie Casals,R,157.0,USA,1968,
200160,Judy Tegart,R,,AUS,1968,
200162,Judith Salome,U,,NED,1968,
200165,Lany Kaligis,U,,INA,1968,
200166,Patricia Edwards,U,,AUS,1968,
200168,Karen Krantzcke,R,188.0,AUS,1968,
200170,Beverley Rae,U,,AUS,1968,
200173,Kaye Dening,U,,AUS,1968,
200175,Mary Ann Eisel,U,,USA,1968,
200176,Kerry Reid,R,166.0,AUS,1968,
200179,Barbara Hawcroft,R,,AUS,1968,
200180,Astrid Suurbeek,U,158.0,NED,1968,
200183,Elena Subirats,U,,MEX,1968,
200185,Lesley Hunt,R,168.0,AUS,1968,
200186,Yveline Boy,U,,FRA,1968,
200188,Helen Amos,R,,AUS,1968,
200129,Lesley Turner,R,,AUS,1968,
200190,Billie Jean King,R,168.0,USA,1968,
200194,Francoise Durr,R,162.0,FRA,1968,
200158,Carol Sherriff,R,,AUS,1968,
200797,Anne Marie Studer,U,,SUI,1968,
200799,Christiane Spinoza,U,,FRA,1968,
200801,Kora Schediwy,U,,FRG,1968,
200804,Anna Dmitrieva,L,,URS,1968,
200806,Birgitta Lindstrom,U,,FIN,1968,
200808,Laura Rossouw,U,,RSA,1968,
200184,Helen Gourlay,R,166.0,AUS,1968,
200810,Annette Van Zyl,R,180.0,RSA,1968,
200812,Odile De Roubin,U,,FRA,1968,
200813,Ingrid Bentzer,R,,SWE,1968,
200815,Roberta Beltrame,R,,ITA,1968,
200817,Judy Congdon,U,,GBR,1968,
200819,Nicole Niox Chateau,L,,FRA,1968,
200822,Ilse Buding,R,,FRG,1968,
200824,Galina Baksheeva,R,,URS,1968,
200228,Olga Morozova,R,170.0,URS,1968,
200214,Christina Sandberg,R,,SWE,1968,
200829,Nancy Richey,R,160.0,USA,1968,
200830,Chantal Langanay,U,,FRA,1968,
200145,Kerry Harris,R,173.0,AUS,1968,
200832,Daniele Bouteleux,U,,FRA,1968,
200836,Maria Chakarova,U,,BUL,1968,
200838,Janine Mauroy Toffier,U,,FRA,1968,
200839,Ingrid Loeys,U,,BEL,1968,
200193,Ann Jones,L,,GBR,1968,
200779,Maryna Godwin,R,,RSA,1968,
200784,Fay Toyne,U,,AUS,1968,
200785,Vlasta Kodesova,U,,CZE,1968,
200788,Carol Ann Kalogeropoulos,U,,GRE,1968,
200790,Paola Palacios,U,,COL,1968,
200843,Virginia Caceres,U,,PER,1968,
200845,Patricia Walkden,R,,RSA,1968,
200846,Michelle Rodriguez,U,,CHI,1968,
200848,Maria Bueno,R,170.0,BRA,1968,
200849,Francesca Gordigiani,R,,ITA,1968,
212522,Margarita De Zuleta,U,,CHI,1968,
201095,Jennifer Staley,L,,AUS,1968,
200782,Esme Emmanuel,U,,RSA,1968,
200311,Cecilia Martinez,U,,USA,1968,
201097,Marilyn Aschner,L,,USA,1968,
200902,Corinne Molesworth,U,,GBR,1968,
200220,Patti Hogan,R,,USA,1968,
201101,Janice Townsend,U,,GBR,1968,
201103,Pixie Lamm,U,,USA,1968,
200800,Frances Maclennan,U,,GBR,1968,
200818,Faye Urban,R,,CAN,1968,
201107,Nadine Netter,U,,USA,1968,
200897,Heide Orth,R,,GER,1968,
201110,Bernice Carr,U,,RSA,1968,
200860,Kristy Pigeon,L,,USA,1968,
200211,Winnie Shaw,R,,GBR,1968,
201090,Stephanie Defina,L,158.0,USA,1968,
200884,Marijke Jansen,U,,NED,1968,
200877,Helga Schultze,R,,GER,1968,
201092,Joyce Williams,U,,GBR,1968,
200835,Janine Lieffrig,R,,FRA,1968,
201113,Shirley Bloomer,R,,GBR,1968,
201115,Victoria Rogers,U,,USA,1968,
200867,Kerstin Seelbach,U,,FRG,1968,
200151,Ada Bakker,U,,NED,1968,
201102,Alice Tym,R,,USA,1968,
200876,Denise Carter,U,,USA,1968,
201219,Jade Schiffman,U,,USA,1968,
200298,Laura Dupont,R,,USA,1968,
201226,Maricaye Christenson,U,,USA,1968,
201106,Betty Pratt,U,,USA,1968,
201131,Patricia Cody,U,,USA,1968,
200237,Virginia Wade,R,170.0,GBR,1968,
200866,Linda Tuero,R,163.0,USA,1968,
201231,Raymonde Veber,U,,USA,1968,
200879,Wendy Overton,U,,USA,1968,
201234,Pat Stewart,R,173.0,USA,1968,
201116,Maria Teresa Riedl,R,,ITA,1968,
201104,Lidy Venneboer,U,,NED,1968,
200859,Danuta Wieczorek,U,,POL,1968,
212489,Barbara Olszewska,U,,POL,1968,
201091,Christine Truman,R,,GBR,1968,
200850,Monique Salfati,R,,ITA,1968,
200783,Jitka Horcickova,U,,TCH,1968,
200862,Valerie Ziegenfuss,R,173.0,USA,1968,
223699,Susan Morgan,U,,GBR,1968,
223659,Heather Allen,U,,GBR,1968,
201121,Sue Tutt,U,,GBR,1968,
200901,Nell Truman,R,,GBR,1968,
201112,Wendy Hall,U,,GBR,1968,
201125,Elizabeth Ernest,U,,GBR,1968,
200842,Evelyne Terras,U,,FRA,1968,
201117,Margaret Harris,R,,AUS,1968,
200874,Jill Cooper,U,,GBR,1968,
223762,E Bryan,U,,IRL,1968,
200855,Erzsebet Polgar,U,,HUN,1968,
200251,Kazuko Sawamatsu,U,174.0,JPN,1968,
223930,Jacqueline Venturino,U,,FRA,1968,
200887,Trudy Groenman,L,,NED,1968,
200882,Alena Palmeova West,U,,TCH,1968,
200283,Pam Teeguarden,R,178.0,USA,1968,
202174,Cynthia Ann Thomas,U,,USA,1968,
200951,Mary Struthers,U,,USA,1968,
224039,Janie Freeman,U,,USA,1968,
201098,Mimi Wheeler,U,155.0,USA,1968,
201236,Darlene Hard,R,170.0,USA,1968,
201126,Carole Graebner,R,,USA,1968,
200803,Raquel Giscafre,U,,ARG,1968,
201119,Graciela Moran,U,,ARG,1968,
200925,Beatriz Araujo,U,,ARG,1968,
200787,Fiorella Bonicelli,R,170.0,URU,1968,
200164,Joan Johnson,U,,USA,1968,
223904,Brenda Jenkins,U,,AUS,1968,
200233,Chris Matison,R,,AUS,1968,
200149,Helen Sheedy,U,,AUS,1968,
224055,Roberta Zimman,U,,USA,1968,
224056,Mary Fuller,U,,USA,1968,
200886,Becky Vest,U,,USA,1968,
212593,Glenda Swan,U,,RSA,1968,
223912,Anne Papenfus,U,,RSA,1968,
200789,Lea Pericoli,U,,ITA,1968,
224062,S Harvey,U,,RSA,1968,
200868,Brenda Kirk,U,,RSA,1968,
223924,Sylvia Stott,U,,RSA,1968,
224064,J Hennessy,U,,RSA,1968,
223813,Christine Bell,U,,RSA,1968,
200857,Wendy Tomlinson,U,,RSA,1968,
201099,Jean Forbes,U,,RSA,1968,
224065,Marie Fourie,U,,RSA,1968,
223915,Anne Mcalpine,U,,GBR,1968,
201122,Anita Van Deventer,U,,RSA,1968,
200823,Eva Lundquist,U,,SWE,1968,
224068,Jocelyn Davie,U,,RSA,1968,
200793,Mabel Vrancovich,U,,ARG,1968,
224073,M Polli,U,,ITA,1968,
200807,Ulla Sandulf,L,,SWE,1968,
200821,Monica Giorgi,U,,ITA,1968,
224077,Mariana Ciogolea,U,,ROU,1968,
201094,Lucia Bassi,U,,ITA,1968,
223708,Nora Davies,U,,GBR,1968,
201114,Robin Lloyd,U,,GBR,1968,
200871,Tory Ann Fretz,R,,USA,1968,
201218,Tish Adams,U,,USA,1968,
200286,Peggy Michel,R,,USA,1968,
200968,Betty Ann Grubb,R,175.0,USA,1968,
201225,Tina Lyman,U,,USA,1968,
201239,Emilie Burrer,U,,USA,1968,
201138,Tam Oshaughnessy,U,,USA,1968,
201221,Emily Fisher,U,,USA,1968,
223687,Susan Prysor Jones,U,,GBR,1968,
223688,Esme Laing,U,,GBR,1968,
223851,Lesley Wellerman,U,,GBR,1968,
201139,Vicky Berner,U,,CAN,1968,
224001,Marilyn Bevan,U,,GBR,1968,
201093,Alex Cowie,U,,GBR,1968,
223932,Lorna Cornell,U,,GBR,1968,
201109,Vera Roberts,U,,GBR,1968,
212620,Louise Brown,U,168.0,CAN,1968,
212640,Benita Senn,U,,CAN,1968,
212451,Susan Butt,U,,CAN,1968,
201134,Andree Martin,U,,CAN,1968,
201128,Jane Ohara,U,,CAN,1968,
201217,Peggy Moore,U,,USA,1968,
201127,Gail Hansen,U,,USA,1968,
223529,Andrea Voikos,U,,USA,1968,
201227,Roylee Bailey,U,,USA,1968,
201216,Marjorie Gengler,U,,USA,1968,
200921,Patricia Reese,R,,USA,1968,
201237,Pam Richmond,R,154.0,USA,1968,
201133,Eliza Pande,R,,USA,1968,
200223,Sharon Walsh Pete,R,174.0,USA,1968,
200875,Pamela Austin,U,,USA,1968,
200358,Marcie Louie,R,,USA,1968,
201214,Farel Footman,U,,USA,1968,
223933,Anthea Rigby,U,,GBR,1968,
200917,Veronica Burton,U,,GBR,1968,
224126,Helen Retter,U,,GBR,1968,
200215,Susan Alexander,R,,AUS,1968,
201240,Margaret Cooper,U,,USA,1968,
203723,Vera Lucia Giugni,U,,BRA,1968,
228196,Irma Lesser,U,,USA,1968,
200892,Aleksandra Ivanova,U,,URS,1968,
201129,Marilyn Pryde,R,,NZL,1968,
201118,Tine Zwaan,R,,NED,1968,
228113,Betty Smith,U,,USA,1968,
224076,Maria Cristina Diaz,U,,BRA,1968,
223866,Carol Gfroerer,U,,USA,1968,
228114,Susan Parkhurst,U,,USA,1968,
223908,Patsy Stevens,U,,NZL,1968,
216623,Beverley Vercoe,U,,NZL,1968,
200263,Janet Newberry,R,170.0,USA,1968,
201123,Stephanie Grant,U,173.0,USA,1968,
226481,Marilyn Joseph,U,,USA,1968,
223942,Nicole Hesse Cazaux,U,,FRA,1968,
200809,Johanne Venturino,U,,FRA,1968,
228116,Francoise Forgerit,U,,FRA,1968,
228117,M Montlibert,U,,FRA,1968,
200204,Sandra Walsham,U,,AUS,1968,
224024,Elizabeth Fenton,U,,AUS,1968,
200141,Wendy Gilchrist,L,,AUS,1968,
200361,Marie Pinterova,R,175.0,HUN,1968,
228118, Cornish,U,,GER,1968,
224079,Renate Breuer,U,,GER,1968,
200759,Katja Ebbinghaus,R,173.0,FRG,1968,
223855,Amelie Hacks,U,,GER,1968,
200881,Edith Winkens,U,,FRG,1968,
200252,Monique Van Haver,U,,BEL,1968,
201100,Christiane Mercelis,R,,BEL,1968,
212452,Almut Sturm,R,,GER,1968,
200854,Maria Teresa Nasuelli,R,,ITA,1968,
223823,Graziella Perna,U,,ITA,1968,
224159,Brigitte Hoffmann,U,,GER,1968,
200780,Irena Skulj,U,,YUG,1968,
203710,Maria Teresa Salvidea Diaz,U,,MEX,1968,
200796,Sally Holdsworth,U,,GBR,1968,
200840,Eva Szabo,U,,HUN,1968,
228130,Maureen Okeefe,U,,USA,1968,
200900,Barbara Downs,R,,USA,1968,
223766,Carolyn Camp,U,,GBR,1968,
224119,Sheila Moodie,U,,GBR,1968,
200167,Heather Mckechnie,U,,AUS,1968,
201105,Margaret Lee,U,,GBR,1968,
227526,Ziggy Cornish,U,,GBR,1968,
225024,S Mildner,U,,GBR,1968,
223997,Sandra Okin,U,,GBR,1968,
223998,A Cornelius,U,,GBR,1968,
224248,Jean Fyfe,U,,GBR,1968,
223717,Cecilie Fleming,U,,NZL,1968,
224279,Pat Wheeler,U,,GBR,1968,
200131,Judith Dibar,U,,ROU,1968,
200795,Patricia Montano,U,,MEX,1968,
212646,Yola Ramirez,R,,MEX,1968,
228129,Eva Szorenyi,U,,HUN,1968,
201223,Mary Lowdon,U,,USA,1968,
224074,Ebba Leijonhufvud,U,,SWE,1968,
200853,Anne Marie Larue,U,,FRA,1968,
223519,Sue Hole,U,,AUS,1968,
224251,Jenny Chamberlain,U,,GBR,1968,
223999,Jane Fitzalan Howard,U,,GBR,1968,
227543,Elizabeth Joy,U,,GBR,1968,
223881,Dianne Bridger,U,,GBR,1968,
224233,Jenny Wagstaff,U,,GBR,1968,
224880,Connie Jaster,U,,USA,1968,
224041,Teri Schwartz,U,,USA,1968,
227644,Barbara Grubb,U,,USA,1968,
223566,Mimi Henreid,U,,USA,1968,
228145,Leny Gan,U,,INA,1968,
225252,Debbie Pruitt,U,,USA,1968,
200232,Ann Lebedeff,U,,USA,1968,
225473,Pat Naud,U,,USA,1968,
228148,Mrs C Joy,U,,GBR,1968,
228149,B L Mattes,U,,GBR,1968,
201229,Louise Gonnerman,U,,USA,1968,
224054,Ann Murphy,U,,USA,1968,
224978,Kay Hubbell,R,,USA,1968,
201232,Carol Hunter,U,,USA,1968,
201213,Vija Vuskalns,U,,USA,1968,
228154,Mary Moore,U,,USA,1968,
228156,Shirley Fry,R,165.0,USA,1968,
224085,Jean Walker Smith,R,,GBR,1968,
224171,Eva Andersson,U,,SWE,1968,
224524,Carolyn Liguori,U,,USA,1968,
223755,Susan Tenney,U,,USA,1968,
201230,Mimi Kanarek,U,,USA,1968,
200811,Junko Sawamatsu,U,,JPN,1968,
228159,Ellen Hodgdon,U,,USA,1968,
200896,Nancy Ornstein,R,,USA,1968,
201215,Connie Capozzi,U,,USA,1968,
227662,Chris Mattson,U,,USA,1968,
200281,Jackie Fayter,U,,GBR,1968,
224157,Gisela Helmes,U,,GER,1968,
227993, List,U,,GER,1968,
225366, Erbe,U,,GER,1968,
224156,Gudrin Rosin,U,,SWE,1968,
212455,Michele Kahn,U,,BEL,1968,
228173,Mary Striebich,U,,USA,1968,
201233,Joyce Davenport,U,,USA,1968,
201228,Nancy Reed,R,,USA,1968,
225667,Judy Clay,U,,USA,1968,
224110,Gretchen Vosters,U,,USA,1968,
225166,Joan Piken,U,,USA,1968,
223568,Sylvia Hooks,U,,USA,1968,
200889,Miroslava Holubova,U,,TCH,1968,
224729,Olga Lendlova,U,,TCH,1968,
200898,Erzsebet Szell,U,,HUN,1968,
200864,Tiiu Kivi,U,,EST,1968,
212655,Katarina Bartholdson,U,,SWE,1968,
224194,Tiiu Soome,U,,EST,1968,
223874,Barbara Foster,U,,USA,1968,
228005,Renate Ketterle,U,,GER,1968,
212669,Margot Dittmeyer,U,,FRG,1968,
228179, Loibl,U,,GER,1968,
228183,Micheline Schneider,U,,BEL,1968,
226032,Anna Purkova,U,,TCH,1968,
201224,Ann Moore,U,,USA,1968,
200786,Claudine Rouire,U,,FRA,1968,
212658,Leena Mutanen,U,,FIN,1968,
200792,Christina Lindstrom,U,,FIN,1968,
227588,C Jauss,U,,GER,1968,
224719,Trude Schoenberger,U,,,1968,
200863,Zaiga Yansone,U,,URS,1968,
200899,Marina Chuvirina,U,,URS,1968,
200890,Sonja Pachta,R,,AUT,1968,
225550,Judit Monori,U,,HUN,1968,
225447,Erszebet Solyom,U,,HUN,1968,
200841,Maria Jose Aubet,U,,ESP,1968,
200883,Marianna Brummer,U,,RSA,1968,
224877,Margot Schultze,U,,GER,1968,
200831,Carmen Coronado,U,,ESP,1968,
224162,Veronika Koch,U,,GER,1968,
227633,Ecaterina Horsa,U,,ROU,1968,
201124,Ana Maria Estalella Manso,U,,ESP,1968,
223931,Alessandra Gobbo,U,,ITA,1968,
223821,Paola Monami,U,,ITA,1968,
223961,Dodo Cheney,U,160.0,USA,1968,
216789,Virginia Brown,U,,USA,1968,
201222,Diane Matzner,U,,USA,1968,
224186,Olga Montano,U,,MEX,1968,
202514,Cecilia Rosado,U,,MEX,1968,
225075,Esther Rosengarten,U,,ISR,1968,
228192,Ana Cornejo,U,,CHI,1968,
225309,Doris Gildemeister,U,,CHI,1968,
224543,Carmen Fernandez,U,,MEX,1968,
200203,Vicki Lancaster Kerr,U,,AUS,1968,
224027,Margaret Dunn,U,,AUS,1968,
212458,Robyn Legge,R,,NZL,1968,
224663,Nirupama Vasant,U,,IND,1968,
200814,Gillian Dove,U,,RSA,1968,
223808,Celeste Behrmann,U,,RSA,1968,
224172,Marilyn Pride,U,,NZL,1968,
223907,Sue Blackwood,U,,NZL,1968,
223805,Shirley Collins,U,,NZL,1968,
202513,Ana Maria Ycaza,U,,ECU,1968,
200132,Kay Williams,U,,AUS,1968,
200135,Lorraine Coghlan,U,155.0,AUS,1968,
200136,Valerie Caulley,U,,AUS,1968,
200138,Sandra Hole,U,,AUS,1968,
200142,Loris Butterfield,U,,AUS,1968,
200147,Geri Shepard,U,,USA,1968,
200153,Sheila Washbourne,U,,AUS,1968,
200154,Sandra Stephen,U,,AUS,1968,
200156,Lynette Mansfield,U,,AUS,1968,
200161,Janine Whyte,U,,AUS,1968,
200163,Helen Oconnor,U,,AUS,1968,
200169,Ann Jenkins,U,,AUS,1968,
200171,Janet Young,U,,AUS,1968,
200172,Caroline Cooper,U,,AUS,1968,
200174,Kerry Wilkinson,U,,AUS,1968,
200177,Alison Mckenzie,U,,AUS,1968,
200178,Sue Hastings,U,,AUS,1968,
200181,Margaret Starr,U,,AUS,1968,
200182,E Staples,U,,AUS,1968,
200187,Janine Murdoch,U,,AUS,1968,
200189,Denise Brennan,U,,AUS,1968,
200794,Marianne Kindler,U,,SUI,1968,
200798,Lubka Radkova,U,,BUL,1968,
200802,Marion Cristiani,U,,FRA,1968,
200805,Aline Nenot,U,,FRA,1968,
200242,Helen Young,U,,AUS,1968,
200816,Ann Phillips Moore,U,,AUS,1968,
200820,Eugenia Isopaitis,U,,URS,1968,
200825,Maylis Burel,U,,FRA,1968,
200826,Greta Delport,U,,RSA,1968,
200827,Suzanne Schmitt,R,,FRA,1968,
200828,Maria Cristina Borba Dias,U,,BRA,1968,
200833,Judith Szorenyi,U,,HUN,1968,
200837,Alenka Pipan,U,,YUG,1968,
200778,Irene Fraisse,U,,FRA,1968,
200844,Martha Wolf Peterdy,U,,FRA,1968,
200847,Dionissia Asteri,U,,GRE,1968,
200852,Yulia Berberian,U,,BUL,1968,
200865,Heather Nicholls,L,,RSA,1968,
201096,Rita Bentley,U,,GBR,1968,
201108,Florence De La Courtie,U,,FRA,1968,
201220,Carole Loop,U,,USA,1968,
201145,Judy Dixon,U,,USA,1968,
201235,Jane Kincaid,U,,USA,1968,
212527,Peggy Brixhe,U,,POR,1968,
203690,Leonora Peralta,U,,POR,1968,
212426,Kirsten Robsahm,U,,NOR,1968,
212324,Ellen Grindvold,U,,NOR,1968,
224002,Jean Mcfarlane,U,,GBR,1968,
216628,Jenny Helliar,U,,GBR,1968,
216633,Mary Mcanally,U,,GBR,1968,
200288,Sue Mappin,R,,GBR,1968,
224030,Belinda Orchard,U,,GBR,1968,
216622,Valerie Forbes,U,,RSA,1968,
223585,Maureen Ryan,U,,IRL,1968,
223764,Jennifer Cronin,U,,IRL,1968,
223587,Eleanor Oneill,U,,IRL,1968,
223586,Nuala Mcmordie,U,,IRL,1968,
212367,Geraldine Barniville,U,,IRL,1968,
224032,Alison Stroud,U,,GBR,1968,
223836,Patricia Ogorman,U,,IRL,1968,
224035,Heidi Aeberhard,U,,SUI,1968,
212364,Elsie Spruyt,U,,NED,1968,
223854,Lenka Kodesova,U,,TCH,1968,
212381,Laila Pirila,U,,FIN,1968,
224037,Ingrid Menke,U,,GER,1968,
224038,Haidl Bohlens,U,,GER,1968,
203697,Lucinda Crosby,U,,USA,1968,
224040,Janet Mohr,U,,USA,1968,
224005,Whitney Grant,U,,USA,1968,
224042,Delores Fernandez,U,,USA,1968,
224043,Mandy Einstein,U,,USA,1968,
224047,Maria Caceres,U,,ARG,1968,
224048,Mabel Bove,U,,ARG,1968,
200873,Ana Maria Arias,U,,CHI,1968,
212482,Norma Baylon,R,,ARG,1968,
200856,Ana Cavadini,U,,ARG,1968,
223973,Marta Fernandez Ruiz,U,,ARG,1968,
203708,Ines Roget,U,,ARG,1968,
224049,Helen Plaisted,U,,AUS,1968,
200196,Kerryl Chute,U,,AUS,1968,
224050,Sandra Stephens,U,,AUS,1968,
200222,Anne Coleman,U,,AUS,1968,
200217,Adrienne Avis,U,,AUS,1968,
224051,S Riebel,U,,AUS,1968,
224052,Kerry Stephens,U,,AUS,1968,
200205,Judy Harris,U,,AUS,1968,
223876,Carol Gordon,U,,USA,1968,
223875,Sue Goodwin,U,,USA,1968,
223863,Carol Gagliano,U,,USA,1968,
223983,Helen Palmer,U,,USA,1968,
224057,Jane Dennis,U,,USA,1968,
223980,Priscilla Groop,U,,USA,1968,
223979,Nancy Hopkins,U,,USA,1968,
224058,Linda Mank Horwitch,U,,USA,1968,
223982,Nancy Falkenberg,U,,USA,1968,
224059,Charo Couder,U,,ESP,1968,
223614,Elviry Dry,U,,RSA,1968,
223538,Sannie Gouws,U,,RSA,1968,
223733,G Russell,U,,RSA,1968,
200891,Daphne Pattison,U,,ZIM,1968,
224061, Kellerman,U,,RSA,1968,
223736,Franzie Alberts,U,,RSA,1968,
223705,Sarah Huntington,U,,GBR,1968,
223655,Marlene Gerson,U,,RSA,1968,
223613,Ria Greeff,U,,RSA,1968,
223815,Agnes Botha,U,,RSA,1968,
224063,S Reinach,U,,RSA,1968,
223668,A Slabbert,U,,RSA,1968,
223920,L Dunn,U,,RSA,1968,
223806,Suzie Alberts,U,,RSA,1968,
220217,Alex Rotas,U,,GRE,1968,
224066,J Stevens,U,,RSA,1968,
223918,M Dowson,U,,RSA,1968,
224067,E Harvey,U,,RSA,1968,
223619,Eunice Rademeyer,U,,RSA,1968,
223541,Mynie Van Zyl,U,,RSA,1968,
224060,Jean Wilson,U,,GBR,1968,
224069,Peachy Kellmeyer,U,,USA,1968,
224070,Marielle Lombard,U,,FRA,1968,
224071,Sara De Nigris,U,,ITA,1968,
224072,Olga De Soto,U,,VEN,1968,
224075,Maria Teresa Lazzarino,U,,ITA,1968,
200755,Daniela Marzano,U,,ITA,1968,
224078, Juergens,U,,GER,1968,
224080,Carola Schinke,U,,GER,1968,
223825,Birgit Frese,U,,GER,1968,
223828,Hilke Schoenwalder,U,,GER,1968,
216627,Wendy Slaughter,U,,GBR,1968,
224083,Gail Baker,U,,GBR,1968,
224084,Mary Penn,U,,GBR,1968,
200944,Rowena Sanders,R,,RSA,1968,
223598,Wendy Baker,U,,GBR,1968,
223724,Maria Ayala,U,,PUR,1968,
224087,Andrea Saunders,U,,USA,1968,
223948,Charlotte Atwater,U,,USA,1968,
201151,Mary Mclean,U,,USA,1968,
223852,Louise Owen,U,,USA,1968,
224088,Dena Garcia,U,,USA,1968,
223853,Martha Irby,U,,USA,1968,
224089,Carol Gay,U,,USA,1968,
223954,Stephanie Green,U,,CAN,1968,
223526,Susan Eastman,U,,USA,1968,
223789,Connie Pearson,U,,USA,1968,
224090,N Peters,U,,GBR,1968,
224091,M Whittles,U,,GBR,1968,
223849,Gillian Wotherspoon,U,,GBR,1968,
224092,B Simpson,U,,GBR,1968,
224094,P Rhodes,U,,GBR,1968,
224095,Ann Northway,U,,GBR,1968,
224096,Helen Softley,U,,GBR,1968,
224097,D Higham,U,,GBR,1968,
223848,E Turner,U,,GBR,1968,
224098,Doreen Smith,U,,GBR,1968,
224099,D Scothey,U,,GBR,1968,
224100,Elizabeth Loughrey,U,,GBR,1968,
224101,Jean Fraser,U,,GBR,1968,
224093,Christine Body,U,,GBR,1968,
224106,Rosemary Fletcher,U,,CAN,1968,
224107,Hiroko Kosaka,U,,JPN,1968,
224103,Willi Brown,U,,CAN,1968,
223949,Marian Munroe,U,,CAN,1968,
223956,Karen Wills,U,,CAN,1968,
223955,Inge Weber,U,,CAN,1968,
224108,Judy Travis,U,,CAN,1968,
224109,Carol Wendell Wood,U,,USA,1968,
200904,Kristien Shaw,L,168.0,USA,1968,
224111,Ann Rowbotham,U,,USA,1968,
224112,Susan Anawalt,U,,USA,1968,
224011,Mary Hill,U,,USA,1968,
224113,Rhoda Herron,U,,USA,1968,
224114,Nancy Ribak,U,,USA,1968,
224115,Jackie Gondring,U,,USA,1968,
224009,Diana Gai,U,,USA,1968,
223567,Cathie Gagel,U,,USA,1968,
201250,Brenda Garcia,U,,USA,1968,
224116,Judy Leong,U,,USA,1968,
224120,Fiona Campbell,U,,GBR,1968,
224121,Ann Paul,U,,GBR,1968,
201120,Marion Boundy,U,,GBR,1968,
200265,Lindsey Beaven,R,,GBR,1968,
200924,Penny Moor,L,,GBR,1968,
223703,Sue Imhoff,U,,GBR,1968,
223889,Vivienne Merson,U,,GBR,1968,
223590,Sally Rogers,U,,GBR,1968,
224022,Sue Templer,U,,GBR,1968,
201144,Clare Colman,U,,GBR,1968,
223727,Lynn Mcdonald,U,,RSA,1968,
200885,Sharon Van Brandis,U,,RSA,1968,
228195, Engelbrecht,U,,RSA,1968,
224148,Erica Laidlau,U,,RSA,1968,
228197,Leslie Linton,U,,USA,1968,
224895,Nina Tukhareli,U,,URS,1968,
226535,Olga Mahaney,U,,USA,1968,
225452,J Schad,U,,GER,1968,
212534,Pia Balling,U,165.0,DEN,1968,
228198, Knuebel,U,,GER,1968,
228199, Wuthe,U,,GER,1968,
228111, Emmonts,U,,GER,1968,
228112, Von Oertzen,U,,GER,1968,
226750,Sally Hitt,U,,USA,1968,
223871,Marge Kilgus,U,,USA,1968,
223864,Mary Turke,U,,USA,1968,
224519,Ann Nall,U,,USA,1968,
228115,Susan Wahn,U,,USA,1968,
223718,Elaine Stephan,U,,NZL,1968,
223720,Jill Fraser,U,,NZL,1968,
212533,Milly Vagn Nielsen,U,,DEN,1968,
224965,Annika Nydeus,U,,SWE,1968,
212641,Ulla Pontoppidan,U,,DEN,1968,
224173,Pam Rogan,U,,NZL,1968,
223909,Jill Bignell,U,,NZL,1968,
224890,Winnie Mccoy,U,,USA,1968,
200492,Tina Mochizuki,R,,USA,1968,
224892,Mira Panajotovic,U,,YUG,1968,
223637,Sue Epstein,U,,USA,1968,
225390,Arlene Karasick,U,,USA,1968,
225471,Valeria Kuzmenko,U,,URS,1968,
224132,Rauza Islanova,U,,URS,1968,
226681,Jill Blackshaw,U,,AUS,1968,
200192,Helen Kayser,U,,AUS,1968,
224898,Yekaterina Kryuchkova,U,,URS,1968,
226592,Anna Yeremeyeva,U,,URS,1968,
200271,Margareta Strandberg,U,,SWE,1968,
224981,Jana Volkova,U,,CZE,1968,
224985,Josette Billaz,U,,FRA,1968,
227515,Erica Prelle,U,,FRA,1968,
223576,Baerbel Wuestl,U,,GER,1968,
228119,Dr Tochtermann,U,,GER,1968,
223934,Micheline Five,U,,BEL,1968,
227606,Janine Michiels,U,,BEL,1968,
224538,Magda Ezzat,U,,EGY,1968,
228120,Maria Holguin,U,,COL,1968,
228121,Olga Arango,U,,COL,1968,
223990,Beatriz Marin,U,,COL,1968,
224218,Nekane De Ortiz,U,,MEX,1968,
223993,Maria De Cortes,U,,COL,1968,
223988,Beatriz Del Corral,U,,COL,1968,
224200,L Fournier,U,,FRA,1968,
228122,Janet Moore,U,,USA,1968,
224202,Francoise Savy,U,,VEN,1968,
228123,A Connelly,U,,USA,1968,
228124,A Ploch,U,,USA,1968,
228125,Dany Giordan,U,,FRA,1968,
